,body_type,co2Emissions,condition,doors,engine_size,isTradeSeller,make,manufactured_year,mileage,model,price,seats,transmission,location
1596,Hatchback,104,Used,5.0,0.9,True,Nissan,2018.0,2264,Micra,12295.0,5.0,Manual,London
1597,SUV,278,Nearly New,5.0,3.0,True,Maserati,2020.0,1000,Levante,64950.0,5.0,Automatic,London
1598,Hatchback,104,Used,5.0,0.9,True,Nissan,2018.0,3533,Micra,12295.0,5.0,Manual,London
1599,Hatchback,107,Used,5.0,1.0,True,Vauxhall,2019.0,18549,Astra,10250.0,5.0,Manual,London
1601,Coupe,255,Nearly New,2.0,4.0,True,Bentley,2020.0,250,Continental,164980.0,4.0,Automatic,London
1602,Coupe,278,Used,2.0,6.0,False,Bentley,2019.0,11000,Continental,149950.0,4.0,Automatic,London
1603,SUV,267,Nearly New,5.0,3.0,True,Maserati,2019.0,8459,Levante,59950.0,5.0,Automatic,London
1604,SUV,257,Nearly New,5.0,3.0,True,Maserati,2020.0,1031,Levante,54950.0,5.0,Automatic,London
1605,Hatchback,97,Used,3.0,1.0,True,Ford,2018.0,31445,Fiesta,10100.0,5.0,Manual,London
1606,Hatchback,112,Used,5.0,1.5,True,Toyota,2018.0,7740,Yaris,12295.0,5.0,Manual,London
1608,Hatchback,108,Used,5.0,1.0,True,Volkswagen,2018.0,34910,Golf,13599.0,5.0,Automatic,London
1611,Hatchback,116,Nearly New,5.0,1.5,True,Toyota,2019.0,1494,Yaris,12395.0,5.0,Manual,London
1613,Coupe,365,Nearly New,2.0,6.6,True,Rolls-Royce,2020.0,1995,Wraith,289950.0,4.0,Automatic,London
1615,Hatchback,118,Used,5.0,1.0,True,Toyota,2019.0,10000,AYGO,12995.0,4.0,Automatic,London
1616,Hatchback,127,Used,5.0,2.0,True,Volvo,2018.0,24611,V40,13000.0,5.0,Manual,London
1617,Hatchback,97,Used,3.0,1.0,True,Ford,2018.0,31445,Fiesta,10100.0,5.0,Manual,London
1618,Hatchback,116,Nearly New,5.0,1.5,True,Toyota,2019.0,1558,Yaris,12995.0,5.0,Manual,London
1619,Hatchback,107,Used,5.0,1.0,True,Vauxhall,2019.0,18549,Astra,10250.0,5.0,Manual,London
1620,SUV,147,Used,5.0,1.6,True,Kia,2018.0,19224,Sportage,13499.0,5.0,Manual,London
1621,Hatchback,108,Used,5.0,1.0,True,Volkswagen,2018.0,31725,Golf,13799.0,5.0,Automatic,London
1622,Hatchback,104,Nearly New,5.0,1.0,True,Nissan,2019.0,3044,Micra,13495.0,5.0,Manual,London
1623,Hatchback,112,Nearly New,5.0,1.5,True,Toyota,2019.0,4500,Yaris,13790.0,5.0,Automatic,London
1624,SUV,129,Used,5.0,1.2,True,Nissan,2018.0,16811,Qashqai,13799.0,5.0,Manual,London
1625,Hatchback,139,Used,5.0,1.0,True,Volkswagen,2019.0,3054,Polo,14299.0,5.0,Automatic,London
1626,SUV,162,Used,5.0,1.4,True,Vauxhall,2018.0,12121,Mokka X,14299.0,5.0,Automatic,London
1627,SUV,149,Used,5.0,1.4,False,Vauxhall,2018.0,8600,Mokka X,13400.0,5.0,Automatic,London
1628,Convertible,267,Used,2.0,3.8,True,Ferrari,2018.0,7925,Portofino,154950.0,4.0,Automatic,London
1629,Coupe,193,Used,2.0,2.0,False,Porsche,2019.0,7000,718 Cayman,46995.0,2.0,Automatic,London
1630,Hatchback,97,Used,3.0,1.0,True,Ford,2018.0,31445,Fiesta,10100.0,5.0,Manual,London
1631,Coupe,357,Nearly New,2.0,6.6,True,Rolls-Royce,2019.0,2236,Wraith,245950.0,4.0,Automatic,London
1632,Hatchback,107,Used,5.0,1.0,True,Vauxhall,2019.0,18549,Astra,10250.0,5.0,Manual,London
1633,Hatchback,108,Used,5.0,1.0,True,Volkswagen,2018.0,30140,Golf,13799.0,5.0,Automatic,London
1634,Coupe,192,Used,2.0,3.0,False,Porsche,2018.0,8681,911,93200.0,4.0,Automatic,London
1635,SUV,267,Nearly New,5.0,3.0,True,Maserati,2019.0,7300,Levante,59950.0,5.0,Automatic,London
1636,Hatchback,114,Nearly New,5.0,1.0,True,Nissan,2019.0,8251,Micra,14595.0,5.0,Manual,London
1637,Saloon,126,Used,4.0,2.0,True,Mercedes-Benz,2018.0,29299,C Class,15299.0,5.0,Automatic,London
1638,SUV,168,Used,5.0,2.0,True,Honda,2018.0,21200,CR-V,15000.0,5.0,Manual,London
1639,Convertible,229,Used,2.0,3.0,False,Porsche,2019.0,2700,911,103000.0,4.0,Automatic,London
1640,Hatchback,141,Nearly New,5.0,1.5,True,Toyota,2019.0,541,Yaris,14245.0,5.0,Manual,London
1641,Convertible,260,Used,2.0,3.9,True,Ferrari,2018.0,4041,488,189950.0,2.0,Automatic,London
1642,Hatchback,114,Used,5.0,1.0,True,Ford,2018.0,13449,Focus,16050.0,5.0,Manual,London
1643,Saloon,126,Used,4.0,1.4,True,Audi,2018.0,16717,A4,14499.0,5.0,Manual,London
1645,Saloon,126,Used,4.0,2.0,True,Mercedes-Benz,2018.0,33971,C Class,15299.0,5.0,Automatic,London
1648,Hatchback,97,Used,3.0,1.0,True,Ford,2018.0,32562,Fiesta,10100.0,5.0,Manual,London
1649,Hatchback,108,Used,3.0,1.0,True,Ford,2018.0,31349,Fiesta,11150.0,5.0,Manual,London
1650,Convertible,260,Used,2.0,3.9,True,Ferrari,2018.0,821,488,199950.0,2.0,Automatic,London
1651,Hatchback,113,Used,5.0,1.0,True,Ford,2019.0,6918,Fiesta,16000.0,5.0,Manual,London
1652,SUV,303,Nearly New,5.0,3.0,True,Maserati,2020.0,1000,Levante,64950.0,5.0,Automatic,London
1653,SUV,122,Nearly New,5.0,1.3,True,Nissan,2019.0,2903,Qashqai,16799.0,5.0,Manual,London
1654,Hatchback,141,Nearly New,5.0,1.5,True,Toyota,2019.0,845,Yaris,16795.0,5.0,Manual,London
1655,Coupe,278,Used,2.0,6.0,False,Bentley,2019.0,8240,Continental,156500.0,4.0,Automatic,London
1656,SUV,166,Used,5.0,2.0,False,BMW,2018.0,8700,X3,33500.0,5.0,Automatic,London
1658,Convertible,290,Used,2.0,5.2,False,Audi,2018.0,6100,R8,94000.0,2.0,Automatic,London
1659,SUV,267,Nearly New,5.0,3.0,True,Maserati,2019.0,4800,Levante,59950.0,5.0,Automatic,London
1660,SUV,112,Nearly New,5.0,1.0,True,Nissan,2019.0,2444,Juke,17795.0,5.0,Manual,London
1661,Hatchback,147,Used,5.0,1.6,True,Vauxhall,2018.0,10854,Astra,12000.0,5.0,Manual,London
1666,Coupe,340,Nearly New,2.0,6.5,True,Ferrari,2019.0,500,812 Superfast,269950.0,2.0,Automatic,London
1668,MPV,143,Nearly New,5.0,1.3,True,Mercedes-Benz,2019.0,1487,B Class,19000.0,5.0,Automatic,London
1669,Hatchback,108,Used,3.0,1.0,True,Ford,2018.0,8923,Fiesta,11600.0,5.0,Manual,London
1670,SUV,303,Nearly New,5.0,3.0,True,Maserati,2020.0,1000,Levante,64950.0,5.0,Automatic,London
1671,Hatchback,129,Used,3.0,2.0,False,MINI,2019.0,3900,Hatch,18680.0,4.0,Automatic,London
1672,Hatchback,97,Used,3.0,1.0,True,Ford,2018.0,32562,Fiesta,10100.0,5.0,Manual,London
1673,Saloon,140,Used,4.0,1.5,False,Mercedes-Benz,2018.0,12800,C Class,20750.0,5.0,Automatic,London
1674,Saloon,329,Used,4.0,6.6,True,Rolls-Royce,2018.0,2559,Ghost,189450.0,5.0,Automatic,London
1675,SUV,303,Nearly New,5.0,3.0,True,Maserati,2020.0,1000,Levante,64950.0,5.0,Automatic,London
1676,Coupe,357,Nearly New,2.0,6.6,True,Rolls-Royce,2019.0,2731,Wraith,228950.0,4.0,Automatic,London
1677,SUV,278,Nearly New,5.0,3.0,True,Maserati,2020.0,1000,Levante,66950.0,5.0,Automatic,London
1678,Saloon,327,Nearly New,4.0,6.6,True,Rolls-Royce,2019.0,2120,Ghost,259950.0,5.0,Automatic,London
1679,SUV,299,Used,5.0,4.0,False,Mercedes-Benz,2019.0,472,G Class,239995.0,5.0,Automatic,London
1680,Coupe,203,Used,2.0,3.0,False,Porsche,2019.0,3700,911,92500.0,4.0,Automatic,London
1682,Hatchback,108,Used,3.0,1.0,True,Ford,2018.0,31349,Fiesta,11150.0,5.0,Manual,London
1683,Convertible,260,Used,2.0,3.9,True,Ferrari,2018.0,1935,488,179950.0,2.0,Automatic,London
1686,Saloon,365,Nearly New,4.0,6.75,True,Bentley,2019.0,1751,Mulsanne,199980.0,5.0,Automatic,London
1688,Hatchback,102,Used,5.0,1.0,True,Ford,2018.0,33342,Fiesta,11100.0,5.0,Manual,London
1689,Coupe,357,Nearly New,2.0,6.6,True,Rolls-Royce,2019.0,2236,Wraith,245950.0,4.0,Automatic,London
1690,Hatchback,147,Used,5.0,1.6,True,Vauxhall,2018.0,10854,Astra,12000.0,5.0,Manual,London
1691,SUV,255,Nearly New,5.0,2.0,True,Land Rover,2019.0,7326,Discovery,48990.0,7.0,Automatic,London
1692,SUV,303,Nearly New,5.0,3.0,True,Maserati,2020.0,1000,Levante,63950.0,5.0,Automatic,London
1693,SUV,278,Nearly New,5.0,3.0,True,Maserati,2020.0,1000,Levante,61950.0,5.0,Automatic,London
1694,Saloon,365,Nearly New,4.0,6.75,True,Bentley,2019.0,2509,Mulsanne,219950.0,5.0,Automatic,London
1695,SUV,299,Used,5.0,4.0,False,Mercedes-Benz,2019.0,12000,G Class,149995.0,5.0,Automatic,London
1697,SUV,303,Nearly New,5.0,3.0,True,Maserati,2020.0,3400,Levante,64950.0,5.0,Automatic,London
1698,Convertible,208,Used,2.0,4.0,False,Mercedes-Benz,2018.0,21000,C Class,47000.0,4.0,Automatic,London
1699,SUV,257,Nearly New,5.0,3.0,True,Maserati,2020.0,1000,Levante,68950.0,5.0,Automatic,London
1701,SUV,303,Nearly New,5.0,3.0,True,Maserati,2020.0,1000,Levante,55950.0,5.0,Automatic,London
1703,Hatchback,97,Used,3.0,1.0,True,Ford,2018.0,32562,Fiesta,10100.0,5.0,Manual,London
1704,Convertible,330,Used,2.0,6.6,True,Rolls-Royce,2019.0,5299,Dawn,219950.0,4.0,Automatic,London
1706,Hatchback,108,Used,3.0,1.0,True,Ford,2018.0,31349,Fiesta,11150.0,5.0,Manual,London
1707,SUV,257,Nearly New,5.0,3.0,True,Maserati,2020.0,1266,Levante,68950.0,5.0,Automatic,London
1708,Convertible,320,Used,2.0,5.2,False,Lamborghini,2018.0,9900,Huracan,190000.0,2.0,Automatic,London
1709,SUV,257,Nearly New,5.0,3.0,True,Maserati,2020.0,1000,Levante,66950.0,5.0,Automatic,London
1710,Convertible,380,Nearly New,2.0,6.6,True,Rolls-Royce,2019.0,2000,Dawn,264950.0,4.0,Automatic,London
1713,Coupe,452,Used,2.0,6.5,True,Lamborghini,2019.0,1780,Aventador,359950.0,2.0,Automatic,London
1714,SUV,303,Nearly New,5.0,3.0,True,Maserati,2020.0,2600,Levante,64950.0,5.0,Automatic,London
1716,SUV,303,Nearly New,5.0,3.0,True,Maserati,2020.0,1000,Levante,64950.0,5.0,Automatic,London
1717,SUV,303,Nearly New,5.0,3.0,True,Maserati,2020.0,1000,Levante,66950.0,5.0,Automatic,London
1718,Convertible,330,Used,2.0,6.6,True,Rolls-Royce,2018.0,9000,Dawn,229950.0,4.0,Automatic,London
1719,SUV,303,Nearly New,5.0,3.0,True,Maserati,2020.0,1000,Levante,66950.0,5.0,Automatic,London
1720,Hatchback,102,Used,5.0,1.0,True,Ford,2018.0,33342,Fiesta,11100.0,5.0,Manual,London
1721,SUV,303,Nearly New,5.0,3.0,True,Maserati,2020.0,1000,Levante,63950.0,5.0,Automatic,London
1723,Hatchback,113,Used,5.0,0.9,True,Renault,2018.0,10000,Clio,5699.0,5.0,Manual,London
1724,Hatchback,95,Used,5.0,1.0,True,Toyota,2018.0,19000,AYGO,5795.0,4.0,Manual,London
1725,Hatchback,140,Used,5.0,1.3,True,Mercedes-Benz,2019.0,31000,A Class,16990.0,5.0,Automatic,London
1727,Coupe,357,Nearly New,2.0,6.6,True,Rolls-Royce,2019.0,2731,Wraith,228950.0,4.0,Automatic,London
1728,Hatchback,102,Used,5.0,1.0,True,Ford,2018.0,31437,Fiesta,11300.0,5.0,Manual,London
1729,Hatchback,95,Used,5.0,1.0,True,Toyota,2018.0,16000,AYGO,4890.0,4.0,Manual,London
1730,Hatchback,117,Used,5.0,1.0,True,Vauxhall,2018.0,8000,Viva,3990.0,5.0,Manual,London
1731,Hatchback,101,Used,5.0,1.0,True,Kia,2018.0,16000,Picanto,5750.0,5.0,Manual,London
1732,Hatchback,118,Used,3.0,1.4,True,Vauxhall,2018.0,15000,Corsa,6950.0,5.0,Manual,London
1733,SUV,113,Used,5.0,1.0,True,Suzuki,2018.0,12572,SX4 S-Cross,8995.0,5.0,Manual,London
1734,Hatchback,131,Used,3.0,1.4,True,Vauxhall,2018.0,3328,Corsa,9495.0,5.0,Manual,London
1735,Coupe,357,Nearly New,2.0,6.6,True,Rolls-Royce,2019.0,2731,Wraith,228950.0,4.0,Automatic,London
1736,Hatchback,127,Used,5.0,1.2,True,Renault,2018.0,20895,Clio,7995.0,5.0,Manual,London
1737,Hatchback,116,Used,5.0,1.5,True,Toyota,2018.0,6612,Yaris,5995.0,5.0,Manual,London
1739,Hatchback,101,Used,5.0,1.0,True,Volkswagen,2018.0,10189,Polo,11600.0,5.0,Manual,London
1740,Hatchback,108,Used,5.0,1.0,True,Volkswagen,2018.0,21770,Polo,10299.0,5.0,Manual,London
1741,Hatchback,102,Used,5.0,1.0,True,Ford,2018.0,33342,Fiesta,11100.0,5.0,Manual,London
1742,SUV,121,Used,5.0,1.2,True,Vauxhall,2019.0,10500,Grandland X,11495.0,5.0,Automatic,London
1743,Hatchback,128,Used,3.0,1.2,True,Vauxhall,2019.0,17000,ADAM,5999.0,4.0,Manual,London
1744,Hatchback,108,Used,3.0,1.0,True,Ford,2018.0,31349,Fiesta,11150.0,5.0,Manual,London
1745,SUV,174,Used,5.0,1.6,True,Mercedes-Benz,2019.0,17700,GLA Class,18990.0,5.0,Automatic,London
1746,Hatchback,99,Nearly New,5.0,1.0,True,Renault,2020.0,8,Clio,13000.0,5.0,Manual,London
1747,SUV,147,Used,5.0,1.6,True,Kia,2018.0,16638,Sportage,12385.0,5.0,Manual,London
1748,Hatchback,112,Used,3.0,1.5,True,MINI,2018.0,13504,Hatch,16445.0,4.0,Automatic,London
1749,Hatchback,157,Used,5.0,2.0,True,Mercedes-Benz,2019.0,17500,A Class,19490.0,5.0,Automatic,London
1750,Hatchback,102,Used,5.0,1.0,True,Ford,2018.0,33342,Fiesta,11100.0,5.0,Manual,London
1751,Hatchback,128,Used,3.0,1.2,True,Vauxhall,2018.0,12922,ADAM,8295.0,4.0,Manual,London
1752,Hatchback,155,Used,3.0,1.4,True,Abarth,2018.0,11000,595,16750.0,4.0,Manual,London
1753,Hatchback,98,Used,3.0,1.0,True,Ford,2018.0,25979,Fiesta,11000.0,5.0,Manual,London
1754,Convertible,380,Nearly New,2.0,6.6,True,Rolls-Royce,2019.0,2000,Dawn,264950.0,4.0,Automatic,London
1755,Hatchback,114,Used,3.0,1.4,True,SEAT,2018.0,9109,Leon,14300.0,5.0,Manual,London
1756,SUV,115,Nearly New,5.0,1.0,True,Volkswagen,2019.0,6000,T-Cross,20481.0,5.0,Manual,London
1757,Coupe,115,Used,2.0,1.0,True,Smart,2019.0,600,fortwo,8394.0,2.0,Manual,London
1758,Hatchback,97,Used,3.0,1.0,True,Ford,2018.0,31445,Fiesta,10100.0,5.0,Manual,London
1759,Hatchback,85,Nearly New,5.0,1.0,True,Citroen,2019.0,100,C1,9000.0,4.0,Manual,London
1761,Hatchback,112,Used,3.0,1.5,True,MINI,2018.0,14794,Hatch,15990.0,4.0,Automatic,London
1763,Hatchback,114,Used,5.0,0.9,True,Renault,2019.0,17328,Clio,9500.0,5.0,Manual,London
1764,Hatchback,147,Used,5.0,2.0,True,SKODA,2018.0,11000,Superb,20490.0,5.0,Automatic,London
1765,Hatchback,107,Used,5.0,1.0,True,Vauxhall,2019.0,18549,Astra,10250.0,5.0,Manual,London
1766,Hatchback,139,Used,3.0,1.4,True,Abarth,2018.0,7000,595,15990.0,4.0,Manual,London
1767,Hatchback,112,Used,3.0,1.0,True,Ford,2018.0,30000,Fiesta,10640.0,5.0,Manual,London
1768,Hatchback,137,Used,5.0,1.5,True,Honda,2018.0,16806,Civic,15120.0,5.0,Automatic,London
1769,Hatchback,128,Used,5.0,1.0,True,Kia,2019.0,400,Picanto,5799.0,5.0,Manual,London
1770,Hatchback,131,Nearly New,5.0,1.0,True,Hyundai,2020.0,225,i10,7995.0,5.0,Manual,London
1771,Hatchback,147,Used,5.0,1.6,True,Vauxhall,2018.0,10854,Astra,12000.0,5.0,Manual,London
1772,Hatchback,124,Used,3.0,1.2,True,Fiat,2018.0,4000,500,6950.0,4.0,Manual,London
1773,SUV,171,Used,5.0,1.6,True,Mercedes-Benz,2018.0,5400,GLA Class,18390.0,5.0,Automatic,London
1774,Hatchback,134,Used,5.0,1.4,True,Vauxhall,2018.0,7200,Astra,12480.0,5.0,Automatic,London
1775,Hatchback,104,Nearly New,5.0,1.0,True,Hyundai,2020.0,2000,i10,12990.0,5.0,Manual,London
1776,Hatchback,113,Used,5.0,0.9,True,Renault,2019.0,11042,Clio,9200.0,5.0,Manual,London
1777,Hatchback,97,Used,5.0,1.0,True,Peugeot,2018.0,4000,108,6250.0,4.0,Automatic,London
1778,SUV,169,Used,5.0,1.6,True,Mercedes-Benz,2019.0,20180,GLA Class,18750.0,5.0,Automatic,London
1779,Hatchback,147,Used,5.0,1.6,True,Vauxhall,2018.0,10854,Astra,12000.0,5.0,Manual,London
1780,Hatchback,119,Used,5.0,1.5,True,MINI,2019.0,2686,Hatch,20750.0,5.0,Automatic,London
1781,SUV,138,Nearly New,5.0,1.0,True,SEAT,2019.0,2000,Arona,12999.0,5.0,Automatic,London
1782,Hatchback,102,Used,5.0,1.0,True,Ford,2018.0,31437,Fiesta,11300.0,5.0,Manual,London
1783,Hatchback,101,Used,5.0,1.0,True,Volkswagen,2018.0,11465,Polo,12900.0,5.0,Manual,London
1784,Coupe,357,Nearly New,2.0,6.6,True,Rolls-Royce,2019.0,2731,Wraith,228950.0,4.0,Automatic,London
1785,Hatchback,108,Used,3.0,1.0,True,Ford,2018.0,15145,Fiesta,11100.0,5.0,Manual,London
1786,Hatchback,95,Used,5.0,1.0,True,Toyota,2019.0,4000,AYGO,7990.0,4.0,Automatic,London
1787,Hatchback,128,Used,5.0,1.4,True,Vauxhall,2019.0,15368,Corsa,8590.0,5.0,Manual,London
1788,Hatchback,112,Used,3.0,1.0,False,Ford,2018.0,13000,Fiesta,7000.0,5.0,Manual,London
1789,Hatchback,107,Used,5.0,1.0,True,Vauxhall,2019.0,18549,Astra,10250.0,5.0,Manual,London
1790,Hatchback,127,Used,5.0,1.0,True,Ford,2019.0,3000,Fiesta,15990.0,5.0,Automatic,London
1791,Hatchback,139,Used,5.0,1.3,True,Mercedes-Benz,2019.0,3900,A Class,19990.0,5.0,Automatic,London
1792,SUV,166,Used,5.0,1.0,True,MG,2018.0,3300,MG ZS,11985.0,5.0,Automatic,London
1793,SUV,114,Used,5.0,1.0,True,SEAT,2018.0,9701,Arona,8995.0,5.0,Manual,London
1795,Hatchback,102,Used,5.0,1.0,True,Ford,2018.0,31437,Fiesta,11300.0,5.0,Manual,London
1796,Convertible,380,Nearly New,2.0,6.6,True,Rolls-Royce,2019.0,2000,Dawn,264950.0,4.0,Automatic,London
1797,Hatchback,143,Used,5.0,1.4,True,Hyundai,2018.0,29923,i20,9995.0,5.0,Automatic,London
1798,Hatchback,130,Used,3.0,1.4,True,Vauxhall,2018.0,23000,Corsa,5490.0,5.0,Manual,London
1799,SUV,160,Nearly New,5.0,1.4,True,Suzuki,2019.0,1000,Vitara,11995.0,5.0,Automatic,London
1800,SUV,147,Used,5.0,1.4,True,Vauxhall,2019.0,10000,Mokka X,8995.0,5.0,Manual,London
1801,Hatchback,108,Used,5.0,1.2,True,Peugeot,2018.0,18793,208,7795.0,5.0,Manual,London
1802,Hatchback,112,Used,5.0,1.4,True,Vauxhall,2018.0,12000,Corsa,7299.0,5.0,Automatic,London
1803,Hatchback,118,Used,5.0,1.4,True,Vauxhall,2018.0,17075,Corsa,5495.0,5.0,Manual,London
1804,Hatchback,115,Used,5.0,1.0,True,Hyundai,2018.0,6063,i30,11200.0,5.0,Manual,London
1805,Hatchback,111,Used,5.0,1.0,True,Ford,2018.0,21360,Fiesta,7925.0,5.0,Manual,London
1806,SUV,137,Used,5.0,2.0,True,Mazda,2018.0,9000,CX-3,9395.0,5.0,Manual,London
1807,Hatchback,152,Nearly New,5.0,2.0,True,MINI,2019.0,4000,Hatch,23000.0,5.0,Automatic,London
1809,Hatchback,108,Used,3.0,1.0,True,Ford,2018.0,8923,Fiesta,11600.0,5.0,Manual,London
1810,Hatchback,112,Used,5.0,1.0,True,SKODA,2019.0,5000,Rapid Spaceback,6999.0,5.0,Manual,London
1811,Hatchback,128,Used,5.0,1.4,True,Vauxhall,2018.0,31424,Astra,11500.0,5.0,Manual,London
1812,Estate,164,Used,5.0,2.0,True,Volkswagen,2018.0,8900,Golf,22500.0,5.0,Automatic,London
1813,Hatchback,136,Used,5.0,1.5,True,Vauxhall,2018.0,30029,Insignia,12450.0,5.0,Manual,London
1814,SUV,147,Used,5.0,1.6,True,Hyundai,2018.0,8708,Tucson,12791.0,5.0,Manual,London
1815,Hatchback,119,Used,5.0,1.2,True,Citroen,2018.0,13000,C4 Cactus,11490.0,5.0,Automatic,London
1816,Hatchback,97,Used,3.0,1.0,True,Ford,2018.0,32562,Fiesta,10100.0,5.0,Manual,London
1817,Hatchback,113,Used,5.0,1.0,True,Ford,2018.0,17309,Fiesta,11800.0,5.0,Manual,London
1818,Hatchback,111,Used,5.0,1.0,True,SKODA,2019.0,8183,Fabia,9195.0,5.0,Manual,London
1819,Hatchback,108,Used,3.0,1.0,True,Ford,2018.0,20465,Fiesta,10800.0,5.0,Manual,London
1820,Hatchback,104,Used,5.0,1.0,True,Volkswagen,2018.0,12584,Polo,11795.0,5.0,Manual,London
1821,Hatchback,102,Used,5.0,1.0,True,Ford,2018.0,33342,Fiesta,11100.0,5.0,Manual,London
1822,Convertible,330,Used,2.0,6.6,True,Rolls-Royce,2018.0,9000,Dawn,229950.0,4.0,Automatic,London
1823,Hatchback,134,Used,3.0,1.4,True,Abarth,2018.0,21000,595,15990.0,4.0,Automatic,London
1824,Hatchback,101,Used,5.0,1.0,True,SKODA,2018.0,14000,Fabia,6995.0,5.0,Manual,London
1825,Hatchback,108,Used,3.0,1.0,True,Ford,2018.0,8923,Fiesta,11600.0,5.0,Manual,London
1826,Hatchback,126,Nearly New,5.0,1.2,True,Hyundai,2020.0,1500,i20,12490.0,5.0,Manual,London
1827,Hatchback,107,Used,5.0,1.0,True,Honda,2018.0,19000,Civic,12578.0,5.0,Automatic,London
1828,SUV,147,Used,5.0,1.6,True,Hyundai,2018.0,18245,Tucson,13898.0,5.0,Manual,London
1829,MPV,119,Used,5.0,1.2,True,Peugeot,2018.0,29000,Partner Tepee,9650.0,5.0,Manual,London
1831,Hatchback,122,Used,5.0,1.5,True,BMW,2018.0,27000,1 Series,16945.0,5.0,Automatic,London
1832,SUV,169,Used,5.0,1.6,True,Mercedes-Benz,2019.0,14600,GLA Class,18790.0,5.0,Automatic,London
1833,Hatchback,113,Used,5.0,1.4,True,Audi,2018.0,7629,A1,17250.0,5.0,Automatic,London
1834,Hatchback,123,Used,5.0,1.3,True,Mercedes-Benz,2018.0,34600,A Class,17690.0,5.0,Automatic,London
1835,Hatchback,109,Used,5.0,0.9,True,Dacia,2018.0,8015,Sandero,6990.0,5.0,Manual,London
1836,Saloon,134,Used,4.0,2.0,True,BMW,2018.0,22000,5 Series,20499.0,5.0,Automatic,London
1837,Hatchback,128,Used,5.0,1.4,True,Vauxhall,2019.0,14507,Corsa,8444.0,5.0,Manual,London
1838,SUV,164,Used,5.0,1.5,True,Ford,2018.0,25178,Kuga,13265.0,5.0,Manual,London
1839,SUV,162,Used,5.0,1.6,True,Hyundai,2018.0,5438,Tucson,11500.0,5.0,Manual,London
1840,SUV,113,Used,5.0,1.2,True,DS AUTOMOBILES,2019.0,4500,DS 3 CROSSBACK,19495.0,5.0,Manual,London
1841,Hatchback,133,Used,5.0,1.0,True,Kia,2019.0,11096,Picanto,11695.0,5.0,Manual,London
1842,Hatchback,124,Nearly New,5.0,1.2,True,Suzuki,2019.0,5042,Swift,9950.0,5.0,Manual,London
1843,Convertible,330,Used,2.0,6.6,True,Rolls-Royce,2018.0,9000,Dawn,229950.0,4.0,Automatic,London
1844,Hatchback,124,Used,5.0,1.25,True,Kia,2018.0,21846,Picanto,10995.0,5.0,Automatic,London
1845,Hatchback,104,Used,5.0,1.0,True,Suzuki,2018.0,24298,Swift,8200.0,5.0,Manual,London
1846,Hatchback,102,Used,5.0,1.0,True,Ford,2018.0,31437,Fiesta,11300.0,5.0,Manual,London
1847,Convertible,380,Nearly New,2.0,6.6,True,Rolls-Royce,2019.0,2000,Dawn,264950.0,4.0,Automatic,London
1848,Coupe,115,Used,2.0,1.0,True,Smart,2019.0,300,fortwo,8394.0,2.0,Manual,London
1849,Hatchback,108,Used,3.0,1.0,True,Ford,2018.0,31349,Fiesta,11150.0,5.0,Manual,London
1850,Hatchback,120,Used,5.0,1.3,True,Honda,2018.0,2216,Jazz,10995.0,5.0,Manual,London
1851,Coupe,129,Used,2.0,2.0,True,Mercedes-Benz,2018.0,46000,C Class,20349.0,4.0,Automatic,London
1852,Hatchback,116,Used,5.0,1.5,True,Volkswagen,2019.0,12000,Golf,12499.0,5.0,Automatic,London
1853,Hatchback,112,Used,5.0,1.0,True,Ford,2018.0,17006,Focus,12650.0,5.0,Manual,London
1854,SUV,154,Used,5.0,1.3,True,Nissan,2019.0,18676,Qashqai,15950.0,5.0,Manual,London
1855,Hatchback,127,Nearly New,5.0,1.0,True,Volkswagen,2020.0,2000,Polo,14999.0,5.0,Manual,London
1856,Hatchback,136,Used,5.0,1.4,True,Vauxhall,2018.0,20000,Astra,10990.0,5.0,Manual,London
1857,Hatchback,114,Nearly New,5.0,1.5,True,SEAT,2020.0,390,Leon,13440.0,5.0,Automatic,London
1858,Hatchback,114,Used,5.0,1.0,True,Ford,2018.0,13449,Focus,16050.0,5.0,Manual,London
1859,SUV,139,Nearly New,5.0,1.3,True,Dacia,2019.0,214,Duster,14950.0,5.0,Manual,London
1860,SUV,171,Nearly New,5.0,1.6,True,SsangYong,2019.0,6000,Tivoli,13995.0,5.0,Automatic,London
1861,Hatchback,121,Nearly New,5.0,1.5,True,BMW,2019.0,1880,1 Series,22480.0,5.0,Manual,London
1862,SUV,147,Used,5.0,1.6,True,Hyundai,2018.0,11580,Tucson,12790.0,5.0,Manual,London
1863,Hatchback,108,Used,3.0,1.0,True,Ford,2018.0,8923,Fiesta,11600.0,5.0,Manual,London
1864,SUV,141,Used,5.0,2.0,True,Mazda,2019.0,7700,CX-3,16495.0,5.0,Manual,London
1865,Estate,131,Used,5.0,2.0,True,Audi,2018.0,25000,A4 Avant,21788.0,5.0,Automatic,London
1866,SUV,105,Used,5.0,1.2,True,Vauxhall,2019.0,13199,Crossland X,10699.0,5.0,Manual,London
1867,SUV,132,Used,5.0,1.4,True,Volkswagen,2018.0,22918,Tiguan,19990.0,5.0,Manual,London
1868,MPV,160,Used,5.0,1.4,True,Vauxhall,2018.0,16261,Zafira Tourer,14355.0,7.0,Automatic,London
1870,Hatchback,136,Used,3.0,1.5,False,Ford,2018.0,13957,Fiesta,15250.0,5.0,Manual,London
